household_ID,avg_consumption,total_hours_appliances,num_appliances,num_lights,socio_economic_class
ID2122,156.72,233.15,16.0,16.0,SEC C
ID2123,58.56,170.2,5.0,7.0,SEC C
ID2124,0.08,2.0,2.0,5.0,SEC B
ID2125,0.0,118.0,14.0,5.0,SEC C
ID2126,95.0,220.0,9.0,6.0,SEC C
ID2127,105.44,15.0,7.0,9.0,SEC C
ID2128,50.48,174.25,11.0,4.0,SEC B
ID2129,87.0,268.97,14.0,4.0,SEC C
ID2130,79.68,227.93,14.0,6.0,SEC C
ID2131,230.6,232.66,29.0,22.0,SEC A
ID2132,159.44,267.74,18.0,5.0,SEC A
ID2133,114.64,207.99,16.0,30.0,SEC B
ID2134,56.16,18.0,8.0,7.0,SEC E
ID2135,21.8,28.0,2.0,1.0,SEC D
ID2136,53.16,169.0,4.0,4.0,SEC B
ID2137,226.64,181.0,24.0,15.0,SEC B
ID2138,87.16,223.95,13.0,8.0,SEC C
ID2139,119.28,179.3,13.0,14.0,SEC C
ID2140,344.16,425.26,43.0,46.0,SEC A
ID2141,165.28,237.0,19.0,10.0,SEC D
ID2142,165.68,219.4,26.0,13.0,SEC A
ID2143,121.04,263.24,25.0,14.0,SEC A
ID2144,182.32,202.5,15.0,11.0,SEC B
ID2145,6.12,0.0,0.0,0.0,SEC D
ID2146,77.36,190.66,18.0,16.0,SEC C
ID2147,269.12,173.5,9.0,5.0,SEC A
ID2148,83.72,190.0,5.0,6.0,SEC C
ID2149,197.32,242.0,23.0,11.0,SEC A
ID2150,192.32,307.0,29.0,17.0,SEC A
ID2151,83.4,202.0,13.0,19.0,SEC B
ID2152,144.8,215.75,14.0,6.0,SEC D
ID2153,186.28,176.5,10.0,21.0,SEC A
ID2154,12.56,1.0,5.0,7.0,SEC D
ID2155,120.28,183.5,11.0,8.0,SEC B
ID2156,62.36,174.58,10.0,10.0,SEC C
ID2157,64.04,14.0,5.0,4.0,SEC E
ID2158,16.32,4.0,4.0,4.0,SEC A
ID2159,42.44,21.0,8.0,16.0,SEC D
ID2160,58.88,213.5,9.0,11.0,SEC C
ID2161,182.04166666666666,184.0,16.0,14.0,SEC A
ID2162,0.24,0.0,2.0,9.0,SEC D
ID2163,316.68,203.5,10.0,16.0,SEC B
ID2164,45.16,89.0,9.0,8.0,SEC C
ID2165,129.24,200.75,11.0,9.0,SEC D
ID2166,57.64,218.0,11.0,5.0,SEC A
ID2167,364.16,750.2,39.0,29.0,SEC B
ID2168,125.4,111.47,15.0,12.0,SEC C
ID2169,78.0,278.87,14.0,5.0,SEC B
ID2170,180.2,71.58,11.0,7.0,SEC B
ID2171,73.4,179.0,7.0,7.0,SEC D
ID2172,146.92,3.0,11.0,11.0,SEC D
ID2173,107.48,193.0,12.0,9.0,SEC E
ID2174,81.36,142.16,13.0,6.0,SEC C
ID2175,123.44,179.65,19.0,14.0,SEC A
ID2176,91.52,175.16,12.0,3.0,SEC D
ID2177,37.0,197.35,16.0,8.0,SEC C
ID2178,78.92,179.55,15.0,19.0,SEC B
ID2179,216.68,420.8,38.0,27.0,SEC C
ID2180,67.84,191.0,9.0,11.0,SEC D
ID2181,50.64,97.0,9.0,7.0,SEC E
ID2182,102.73333333333333,34.0,7.0,3.0,SEC D
ID2183,69.72,192.75,10.0,9.0,SEC B
ID2184,121.52,185.75,10.0,12.0,SEC A
ID2185,86.36,197.75,8.0,5.0,SEC D
ID2186,945.48,177.0,12.0,15.0,SEC A
ID2187,37.32,191.0,27.0,17.0,SEC C
ID2188,41.16,10.0,4.0,4.0,SEC D
ID2189,67.96,4.5,6.0,6.0,SEC E
ID2190,47.6,0.0,2.0,3.0,SEC D
ID2191,31.6,4.0,3.0,11.0,SEC B
ID2192,51.68,171.33,6.0,11.0,SEC C
ID2193,163.36,184.75,15.0,12.0,SEC C
ID2194,283.04,693.7,40.0,44.0,SEC A
ID2195,132.16,238.0,27.0,16.0,SEC A
ID2196,38.24,25.75,6.0,4.0,SEC C
ID2197,48.28,4.1,7.0,3.0,SEC C
ID2198,160.56,75.3,8.0,14.0,SEC B
ID2199,2.16,74.33,12.0,12.0,SEC A
ID2200,70.0,190.5,9.0,9.0,SEC D
ID2201,110.64,200.32999999999998,8.0,7.0,SEC C
ID2202,103.68,160.125,15.0,33.0,SEC B
ID2203,51.24,17.21,10.0,12.0,SEC D
ID2204,8.16,206.61,12.0,18.0,SEC A
ID2205,179.24,89.91,16.0,27.0,SEC C
ID2206,45.76,29.5,2.0,3.0,SEC D
ID2207,137.4,251.25,13.0,9.0,SEC B
ID2208,106.8,220.0,11.0,4.0,SEC D
ID2209,241.96,252.4,39.0,38.0,SEC A
ID2210,259.0,178.74,15.0,14.0,SEC C
ID2211,128.36,208.0,20.0,9.0,SEC C
ID2212,72.44,87.5,17.0,9.0,SEC B
ID2213,77.84,7.25,7.0,9.0,SEC D
ID2214,56.24,24.0,6.0,3.0,SEC C
ID2215,77.44,51.25,9.0,9.0,SEC C
ID2216,10.6,0.0,4.0,9.0,SEC C
ID2217,520.36,173.0,24.0,25.0,SEC A
ID2218,203.41666666666666,188.87,28.0,22.0,SEC A
ID2219,292.08,10.38,13.0,10.0,SEC B
ID2220,551.44,276.5,41.0,49.0,SEC A
ID2221,323.24,393.25,35.0,54.0,SEC B
ID2222,43.2,176.0,7.0,2.0,SEC D
ID2223,260.2,358.833,24.0,38.0,SEC A
ID2224,42.8,174.0,7.0,8.0,SEC B
ID2225,92.72,195.83,18.0,14.0,SEC A
ID2226,130.76,276.83,31.0,14.0,SEC B
ID2227,64.0,174.16,14.0,7.0,SEC C
ID2228,147.08,233.41,24.0,11.0,SEC B
ID2229,323.4,276.23,29.0,27.0,SEC B
ID2230,173.88,303.15999999999997,33.0,21.0,SEC C
ID2231,97.4,224.0,13.0,5.0,SEC D
ID2232,30.2,29.0,7.0,5.0,SEC D
ID2233,94.96,202.75,9.0,10.0,SEC C
ID2234,96.6,38.0,7.0,7.0,SEC C
ID2235,86.95652173913044,190.0,8.0,8.0,SEC D
ID2236,62.68,75.0,13.0,4.0,SEC E
ID2237,100.24,218.3,15.0,10.0,SEC A
ID2238,63.9,2.0,1.0,2.0,SEC E
ID2239,183.32,301.5,21.0,16.0,SEC B
ID2240,117.52,205.43,10.0,10.0,SEC C
ID2241,89.04,50.0,13.0,7.0,SEC D
ID2242,68.0,23.0,8.0,6.0,SEC D
ID2243,128.8,198.5,15.0,10.0,SEC A
ID2244,94.52,260.5,10.0,8.0,SEC C
ID2245,101.92,97.58,10.0,16.0,SEC D
ID2246,206.2,222.1,27.0,26.0,SEC A
ID2247,126.92,200.25,18.0,22.0,SEC B
ID2248,174.36,260.75,17.0,11.0,SEC C
ID2249,124.24,172.8,9.0,10.0,SEC C
ID2250,127.76,104.25,17.0,9.0,SEC C
ID2251,442.76,248.0,12.0,14.0,SEC C
ID2252,50.88,292.0,13.0,6.0,SEC B
ID2253,68.68,81.6,9.0,6.0,SEC C
ID2254,118.8,193.32999999999998,8.0,5.0,SEC A
ID2255,77.32,169.25,6.0,8.0,SEC A
ID2256,0.28,400.75,34.0,16.0,SEC A
ID2257,247.96,270.0,16.0,6.0,SEC C
ID2258,41.32,17.33,5.0,4.0,SEC D
ID2259,89.36,106.25,8.0,12.0,SEC C
ID2260,77.24,173.3,7.0,6.0,SEC C
ID2261,120.88,214.0,8.0,6.0,SEC A
ID2262,257.36,575.675,53.0,39.0,SEC A
ID2263,127.92,193.0,17.0,9.0,SEC E
ID2264,65.72,22.5,12.0,7.0,SEC C
ID2265,111.6,151.5,10.0,6.0,SEC A
ID2266,130.08,230.25,9.0,6.0,SEC D
ID2267,22.6,11.0,5.0,4.0,SEC C
ID2268,69.32,23.025,9.0,10.0,SEC B
ID2269,99.8,183.2,13.0,12.0,SEC C
ID2270,629.9565217391304,196.0,17.0,42.0,SEC A
ID2271,51.8,199.0,9.0,7.0,SEC B
ID2272,17.952380952380953,192.0,10.0,7.0,SEC C
ID2273,251.48,207.3,27.0,15.0,SEC B
ID2274,92.12,17.0,7.0,6.0,SEC C
ID2275,167.12,243.16,20.0,10.0,SEC A
ID2276,142.8,227.0,21.0,17.0,SEC D
ID2277,56.72,267.375,16.0,20.0,SEC C
ID2278,271.56,246.32,28.0,15.0,SEC A
ID2279,84.08,175.7,12.0,13.0,SEC B
ID2280,228.44,243.6,18.0,9.0,SEC C
ID2281,105.72,1.0,4.0,5.0,SEC E
ID2282,57.68,204.66,10.0,6.0,SEC C
ID2283,22.8,19.91,12.0,18.0,SEC D
ID2284,72.36,170.75,13.0,4.0,SEC C
ID2285,132.84,201.58,14.0,12.0,SEC E
ID2286,96.32,71.0,9.0,4.0,SEC C
ID2287,78.04,137.5,11.0,14.0,SEC C
ID2288,239.0,253.25,27.0,20.0,SEC B
ID2289,114.72,1.0,4.0,4.0,SEC D
ID2290,22.04,1.0,3.0,8.0,SEC B
ID2291,28.96,224.5,21.0,37.0,SEC B
ID2292,57.72,194.16,12.0,13.0,SEC A
ID2293,136.2,9.0,16.0,13.0,SEC B
ID2294,91.64,170.75,9.0,7.0,SEC C
ID2295,43.04,201.0,18.0,12.0,SEC C
ID2296,43.4,238.25,10.0,10.0,SEC C
ID2297,48.96,29.5,10.0,15.0,SEC B
ID2298,77.76,286.32,15.0,12.0,SEC C
ID2299,25.84,42.25,4.0,3.0,SEC C
ID2300,98.84,190.25,6.0,5.0,SEC B
ID2301,0.0,251.0,10.0,7.0,SEC C
ID2302,102.68,189.0,5.0,3.0,SEC D
ID2303,70.52,14.25,3.0,3.0,SEC C
ID2304,50.96,31.5,9.0,14.0,SEC B
ID2305,18.32,44.0,9.0,6.0,SEC C
ID2306,234.88,202.63,18.0,14.0,SEC C
ID2307,217.68,259.82,15.0,12.0,SEC C
ID2308,114.0,178.0,12.0,10.0,SEC D
ID2309,79.48,189.25,9.0,5.0,SEC C
ID2310,194.76,200.66,14.0,11.0,SEC C
ID2311,91.48,181.493,13.0,35.0,SEC C
ID2312,379.4,193.49,13.0,8.0,SEC B
ID2313,232.28,242.5,38.0,25.0,SEC A
ID2314,108.12,396.25,15.0,11.0,SEC A
ID2315,53.88,0.8300000000000001,5.0,4.0,SEC B
ID2316,98.76,374.0,17.0,11.0,SEC D
ID2317,246.58333333333334,226.4,22.0,34.0,SEC B
ID2318,55.4,3.05,2.0,3.0,SEC D
ID2319,93.96,57.25,7.0,6.0,SEC B
ID2320,49.04,196.75,12.0,32.0,SEC B
ID2321,108.0,189.0,12.0,5.0,SEC C
ID2322,85.76,15.316,12.0,4.0,SEC C
ID2323,245.64,291.28,28.0,26.0,SEC A
ID2324,98.96,255.75,13.0,5.0,SEC C
ID2325,0.48,0.0,1.0,4.0,SEC E
ID2326,36.0,172.0,6.0,6.0,SEC D
ID2327,46.2,36.16,6.0,5.0,SEC B
ID2328,111.96,217.49,19.0,16.0,SEC C
ID2329,129.36,121.75,17.0,9.0,SEC B
ID2330,143.4,221.41,14.0,9.0,SEC C
ID2331,74.24,43.0,5.0,5.0,SEC C
ID2332,112.64,257.37,10.0,6.0,SEC C
ID2333,55.68,84.0,5.0,8.0,SEC D
ID2334,89.76,264.0,17.0,11.0,SEC C
ID2335,302.64,357.15999999999997,30.0,10.0,SEC A
ID2336,26.12,2.5,8.0,5.0,SEC B
ID2337,62.76,40.32,6.0,16.0,SEC C
ID2338,198.0,279.75,16.0,21.0,SEC A
ID2339,59.44,14.0,13.0,3.0,SEC C
ID2340,27.04,6.5,7.0,3.0,SEC C
ID2341,60.72,69.87,10.0,4.0,SEC E
ID2342,179.28,189.6,7.0,5.0,SEC C
ID2343,76.44,46.86,10.0,3.0,SEC E
ID2344,145.6,178.66,12.0,11.0,SEC C
ID2345,65.48,24.2,8.0,2.0,SEC D
ID2346,145.36,178.0,14.0,11.0,SEC E
ID2347,44.32,248.0,7.0,5.0,SEC C
ID2348,75.9090909090909,230.5,14.0,7.0,SEC B
ID2349,83.68,201.75,8.0,5.0,SEC C
ID2350,319.24,516.0,28.0,13.0,SEC A
ID2351,98.4,42.83,7.0,8.0,SEC C
ID2352,35.56,28.0,2.0,12.0,SEC E
ID2353,81.72,205.566,9.0,5.0,SEC B
ID2354,125.68,208.25,13.0,14.0,SEC A
ID2355,185.96,222.0,9.0,6.0,SEC C
ID2356,142.84,213.5,14.0,13.0,SEC C
ID2357,104.32,178.85,14.0,23.0,SEC B
ID2358,130.08,222.0,8.0,9.0,SEC A
ID2359,157.12,84.41,21.0,15.0,SEC C
ID2360,108.6,197.3,20.0,14.0,SEC B
ID2361,99.92,249.32999999999998,13.0,14.0,SEC A
ID2362,73.8,196.82999999999998,8.0,5.0,SEC C
ID2363,381.36,203.75,23.0,15.0,SEC B
ID2364,43.0,15.0,9.0,7.0,SEC D
ID2365,80.72,222.31,10.0,14.0,SEC D
ID2366,80.92,173.15,8.0,19.0,SEC B
ID2367,69.28,129.5,8.0,7.0,SEC C
ID2368,215.32,268.25,23.0,33.0,SEC A
ID2369,114.08,420.0,8.0,8.0,SEC D
ID2370,102.92,36.0,4.0,6.0,SEC C
ID2371,82.84,209.25,9.0,3.0,SEC B
ID2372,223.0,212.0,9.0,6.0,SEC B
ID2373,1.44,86.25,13.0,10.0,SEC B
ID2374,70.6,36.25,5.0,4.0,SEC D
ID2375,81.8,193.5,14.0,18.0,SEC C
ID2376,120.68,187.5,10.0,5.0,SEC C
ID2377,214.6,169.0,14.0,32.0,SEC A
ID2378,75.8,0.0,3.0,3.0,SEC C
ID2379,152.88,200.0,8.0,5.0,SEC B
ID2380,91.84,24.16,13.0,13.0,SEC C
ID2381,108.24,182.0,13.0,14.0,SEC B
ID2382,117.8,205.85,10.0,9.0,SEC C
ID2383,95.6,192.0,11.0,15.0,SEC A
ID2384,171.52,241.25,12.0,34.0,SEC D
ID2385,59.32,0.5800000000000001,4.0,5.0,SEC E
ID2386,131.0,4.0,6.0,4.0,SEC C
ID2387,140.48,204.16,15.0,5.0,SEC D
ID2388,151.28,179.33,22.0,24.0,SEC C
ID2389,56.16,202.88,14.0,13.0,SEC C
ID2390,58.36,63.25,8.0,6.0,SEC C
ID2391,388.92,215.35,33.0,28.0,SEC A
ID2392,68.6,67.75,9.0,18.0,SEC D
ID2393,86.4,170.41,11.0,6.0,SEC C
ID2394,127.91666666666667,172.0,7.0,5.0,SEC E
ID2395,219.76,276.58,22.0,20.0,SEC B
ID2396,149.44,93.83,11.0,8.0,SEC C
ID2397,95.0,2.33,1.0,8.0,SEC C
ID2398,226.96,207.0,23.0,19.0,SEC C
ID2399,40.28,282.25,15.0,9.0,SEC B
ID2400,76.96,48.0,5.0,4.0,SEC B
ID2401,21.72,15.0,3.0,5.0,SEC E
ID2402,63.36,244.0,9.0,6.0,SEC B
ID2403,44.8,18.5,5.0,6.0,SEC C
ID2404,91.76,203.0,5.0,15.0,SEC C
ID2405,96.4,183.5,5.0,6.0,SEC C
ID2406,100.6,138.0,17.0,10.0,SEC A
ID2407,135.44,257.0,9.0,7.0,SEC C
ID2408,93.0,195.0,19.0,12.0,SEC A
ID2409,154.88,201.8,14.0,18.0,SEC A
ID2410,108.72,257.0,12.0,16.0,SEC C
ID2411,190.92,189.75,12.0,7.0,SEC A
ID2412,109.0,76.0,19.0,5.0,SEC D
ID2413,89.16,192.75,11.0,7.0,SEC D
ID2414,105.52,197.0,12.0,4.0,SEC B
ID2415,69.4,178.33,8.0,2.0,SEC E
ID2416,312.24,282.0,22.0,13.0,SEC B
ID2417,231.96,605.33,19.0,33.0,SEC A
ID2418,146.0,216.0,19.0,14.0,SEC B
ID2419,170.24,200.75,17.0,8.0,SEC C
ID2420,492.92,517.0,51.0,61.0,SEC A
ID2421,109.4,176.25,12.0,13.0,SEC E
ID2422,257.16,216.45,19.0,34.0,SEC A
ID2423,35.0,169.0,5.0,6.0,SEC C
ID2424,74.12,33.0,9.0,7.0,SEC D
ID2425,141.44,226.5,20.0,16.0,SEC B
ID2426,122.29166666666667,185.0,7.0,5.0,SEC C
ID2427,110.76,8.25,7.0,7.0,SEC B
ID2428,98.4,220.0,13.0,10.0,SEC B
ID2429,84.2,49.5,8.0,9.0,SEC D
ID2430,86.76,204.0,13.0,15.0,SEC B
ID2431,118.48,214.31,13.0,18.0,SEC C
ID2432,84.8,178.05,7.0,12.0,SEC A
ID2433,162.48,192.8,11.0,17.0,SEC B
ID2434,19.68,53.31,10.0,11.0,SEC C
ID2435,35.6,21.25,4.0,7.0,SEC D
ID2436,88.08,205.32999999999998,10.0,30.0,SEC B
ID2437,112.16,147.75,11.0,14.0,SEC A
ID2438,168.84,92.81,10.0,16.0,SEC A
ID2439,307.4347826086956,220.66,17.0,13.0,SEC C
ID2440,203.32,244.05,15.0,13.0,SEC B
ID2441,83.4,169.0,8.0,11.0,SEC C
ID2442,68.0,190.16,15.0,9.0,SEC C
ID2443,83.96,178.6,16.0,13.0,SEC A
ID2444,6.08,1.45,3.0,6.0,SEC C
ID2445,29.32,197.0,13.0,6.0,SEC C
ID2446,97.0,196.0,7.0,4.0,SEC D
ID2447,4.72,185.28,12.0,9.0,SEC C
ID2448,180.92,358.0,10.0,8.0,SEC B
ID2449,58.68,193.29,18.0,10.0,SEC C
ID2450,343.6,249.32999999999998,12.0,46.0,SEC B
ID2451,83.28,204.32999999999998,11.0,12.0,SEC A
ID2452,100.24,196.31,10.0,11.0,SEC C
ID2453,79.16,35.08,9.0,16.0,SEC A
ID2454,160.64,43.0,18.0,25.0,SEC B
ID2455,53.52,1.0,5.0,4.0,SEC C
ID2456,154.0,104.75,13.0,23.0,SEC C
ID2457,59.72,183.0,4.0,5.0,SEC E
ID2458,98.24,146.0,5.0,10.0,SEC C
ID2459,103.96,192.06,15.0,19.0,SEC B
ID2460,80.52,195.75,12.0,5.0,SEC D
ID2461,80.0,220.0,11.0,10.0,SEC D
ID2462,272.16,399.75,11.0,7.0,SEC D
ID2463,29.8,13.0,9.0,7.0,SEC D
ID2464,80.2,204.32,10.0,7.0,SEC D
ID2465,37.88,49.5,5.0,6.0,SEC A
ID2466,39.56,50.0,4.0,5.0,SEC E
ID2467,121.2,205.15,11.0,6.0,SEC A
ID2468,100.84,274.0,12.0,8.0,SEC C
ID2469,200.8,185.0,16.0,8.0,SEC B
ID2470,249.0,357.0,17.0,10.0,SEC A
ID2471,69.84,180.5,17.0,29.0,SEC C
ID2472,40.2,219.36,19.0,22.0,SEC A
ID2473,127.24,191.75,13.0,15.0,SEC A
ID2474,120.68,221.57999999999998,18.0,5.0,SEC B
ID2475,47.96,186.0,13.0,7.0,SEC C
ID2476,99.32,53.16,15.0,9.0,SEC C
ID2477,46.36,201.25,14.0,12.0,SEC C
ID2478,0.08,0.0,0.0,0.0,SEC D
ID2479,45.24,172.1,7.0,12.0,SEC B
ID2480,313.16,213.0,21.0,17.0,SEC A
ID2481,326.24,211.0,15.0,6.0,SEC B
ID2482,100.44,176.66,17.0,8.0,SEC E
ID2483,137.68,194.37,13.0,15.0,SEC C
ID2484,48.28,58.55,6.0,2.0,SEC E
ID2485,89.48,169.25,9.0,13.0,SEC D
ID2486,284.44,239.25,26.0,21.0,SEC A
ID2487,39.6,26.0,11.0,5.0,SEC A
ID2488,60.08,207.25,15.0,7.0,SEC C
ID2489,60.88,191.0,11.0,6.0,SEC D
ID2490,137.4,176.0,12.0,22.0,SEC D
ID2491,80.64,0.0,2.0,2.0,SEC E
ID2492,39.16,7.0,3.0,8.0,SEC D
ID2493,88.76,126.0,7.0,7.0,SEC C
ID2494,109.6,192.0,13.0,13.0,SEC C
ID2495,11.08,36.5,9.0,12.0,SEC C
ID2496,134.4,194.42,9.0,12.0,SEC D
ID2497,126.28,196.25,11.0,9.0,SEC C
ID2498,78.28,198.0,10.0,6.0,SEC A
ID2499,105.28,172.63,19.0,12.0,SEC A
ID2500,41.6,45.0,5.0,4.0,SEC D
ID2501,46.92,125.25,13.0,8.0,SEC D
ID2502,56.28,36.5,6.0,6.0,SEC C
ID2503,160.88,273.35,25.0,29.0,SEC A
ID2504,90.32,180.75,13.0,27.0,SEC B
ID2505,119.48,35.5,20.0,12.0,SEC C
ID2506,34.72,41.66,6.0,4.0,SEC D
ID2507,97.6,214.0,9.0,8.0,SEC A
ID2508,85.32,187.66,8.0,8.0,SEC A
ID2509,29.32,36.0,10.0,3.0,SEC E
ID2510,77.28,220.25,16.0,9.0,SEC B
ID2511,44.32,196.5,10.0,12.0,SEC D
ID2512,106.36,183.8,13.0,21.0,SEC C
ID2513,117.16,216.0,25.0,20.0,SEC B
ID2514,119.4,206.25,12.0,27.0,SEC C
ID2515,90.0,195.0,7.0,5.0,SEC C
ID2516,42.0,42.5,9.0,5.0,SEC B
ID2517,103.6,176.75,9.0,6.0,SEC D
ID2518,103.56,204.0,11.0,8.0,SEC C
ID2519,89.68,204.75,18.0,9.0,SEC A
ID2520,132.88,187.0,16.0,20.0,SEC A
ID2521,104.88,172.5,5.0,3.0,SEC C
ID2522,83.4,268.25,30.0,43.0,SEC A
ID2523,72.92,176.5,6.0,10.0,SEC A
ID2524,203.88,250.0,15.0,24.0,SEC B
ID2525,83.72,18.75,8.0,6.0,SEC C
ID2526,208.33333333333334,199.0,14.0,18.0,SEC B
ID2527,83.96,171.56,8.0,4.0,SEC D
ID2528,170.64,224.31,9.0,9.0,SEC D
ID2529,54.68,184.25,10.0,11.0,SEC D
ID2530,31.0,46.75,6.0,8.0,SEC D
ID2531,49.2,3.5,12.0,15.0,SEC C
ID2532,162.76,145.0,15.0,7.0,SEC B
ID2533,294.68,271.03,33.0,16.0,SEC A
ID2534,0.0,220.32999999999998,27.0,25.0,SEC A
ID2535,98.88,188.8,19.0,13.0,SEC A
ID2536,83.04,215.5,10.0,21.0,SEC A
ID2537,85.2,184.33,12.0,9.0,SEC B
ID2538,87.56,247.66,20.0,10.0,SEC B
ID2539,104.04,212.91,20.0,13.0,SEC A
ID2540,78.96,13.25,12.0,11.0,SEC B
ID2541,75.48,15.5,10.0,8.0,SEC D
ID2542,12.44,14.0,3.0,5.0,SEC E
ID2543,0.8,243.5,8.0,4.0,SEC B
ID2544,60.24,4.25,5.0,7.0,SEC D
ID2545,164.12,207.56,9.0,17.0,SEC C
ID2546,47.24,83.5,9.0,10.0,SEC B
ID2547,117.88,189.24,11.0,4.0,SEC C
ID2548,85.64,188.75,18.0,12.0,SEC D
ID2549,38.6,120.25,9.0,14.0,SEC C
ID2550,34.56,6.0,4.0,10.0,SEC D
ID2551,131.4,228.57,28.0,16.0,SEC A
ID2552,157.12,197.5,17.0,19.0,SEC B
ID2553,161.66666666666666,284.08,26.0,14.0,SEC A
ID2554,117.2,18.75,14.0,11.0,SEC C
ID2555,97.28,206.0,7.0,11.0,SEC D
ID2556,39.52,6.0,5.0,7.0,SEC A
ID2557,98.88,17.97,8.0,5.0,SEC C
ID2558,134.16,186.13,16.0,23.0,SEC C
ID2559,242.04,274.13,23.0,23.0,SEC A
ID2560,279.6,270.8,13.0,7.0,SEC A
ID2561,334.12,191.59,13.0,24.0,SEC B
ID2562,27.08695652173913,188.39,17.0,9.0,SEC B
ID2563,89.48,258.75,17.0,12.0,SEC A
ID2564,156.24,205.91,38.0,35.0,SEC A
ID2565,74.48,10.0,6.0,4.0,SEC D
ID2566,123.44,170.5,7.0,7.0,SEC D
ID2567,104.48,189.5,14.0,7.0,SEC C
ID2568,189.64,322.0,36.0,21.0,SEC C
ID2569,97.4,178.7,11.0,8.0,SEC E
ID2570,104.95833333333333,1.0,7.0,5.0,SEC C
ID2571,97.32,238.25,5.0,5.0,SEC E
ID2572,57.32,225.0,8.0,4.0,SEC C
ID2573,150.52,59.0,12.0,5.0,SEC C
ID2574,27.52,28.33,5.0,2.0,SEC E
ID2575,51.24,169.0,7.0,5.0,SEC C
ID2576,108.88,71.75,27.0,34.0,SEC A
ID2577,165.0,176.25,11.0,8.0,SEC D
ID2578,54.88,182.5,6.0,6.0,SEC E
ID2579,41.8,21.75,7.0,4.0,SEC D
ID2580,90.72,183.0,5.0,4.0,SEC B
ID2581,212.8,267.25,25.0,18.0,SEC A
ID2582,38.904761904761905,241.82999999999998,7.0,4.0,SEC C
ID2583,193.32,198.0,11.0,12.0,SEC A
ID2584,250.08,203.41,19.0,16.0,SEC C
ID2585,99.6,221.63,19.0,19.0,SEC C
ID2586,195.84,190.0,10.0,5.0,SEC B
ID2587,94.4,201.75,17.0,9.0,SEC C
ID2588,479.72,212.3,23.0,43.0,SEC B
ID2589,73.76,70.5,4.0,5.0,SEC D
ID2590,123.68,218.5,12.0,5.0,SEC C
ID2591,6.16,40.05,12.0,13.0,SEC A
ID2592,12.96,168.66,3.0,7.0,SEC C
ID2593,103.2,228.55,13.0,6.0,SEC C
ID2594,161.08,180.7,11.0,6.0,SEC A
ID2595,48.4,81.0,2.0,5.0,SEC D
ID2596,148.04,219.25,20.0,17.0,SEC B
ID2597,141.2,206.0,25.0,15.0,SEC A
ID2598,114.44,174.99,10.0,9.0,SEC C
ID2599,118.24,281.0,14.0,6.0,SEC C
ID2600,158.56,241.0,9.0,9.0,SEC C
ID2601,106.52,186.95,8.0,11.0,SEC D
ID2602,65.64,4.5,10.0,7.0,SEC C
ID2603,86.08,30.0,6.0,7.0,SEC D
ID2604,165.92,204.16,10.0,8.0,SEC C
ID2605,104.16,176.0,7.0,6.0,SEC A
ID2606,78.52,226.5,12.0,8.0,SEC C
ID2607,29.72,21.58,8.0,8.0,SEC E
ID2608,150.76,172.316,10.0,6.0,SEC C
ID2609,382.8,411.25,23.0,8.0,SEC C
ID2610,194.56,80.83,12.0,5.0,SEC D
ID2611,61.32,172.25,12.0,11.0,SEC D
ID2612,70.56,188.5,17.0,9.0,SEC A
ID2613,139.92,249.0,17.0,20.0,SEC B
ID2614,469.48,192.0,15.0,9.0,SEC A
ID2615,165.6,279.5,21.0,10.0,SEC B
ID2616,515.32,246.5,14.0,9.0,SEC D
ID2617,47.2,181.25,20.0,11.0,SEC A
ID2618,92.92,243.0,15.0,9.0,SEC B
ID2619,32.28,53.5,7.0,5.0,SEC D
ID2620,136.96,202.5,19.0,13.0,SEC B
ID2621,264.88,181.5,15.0,6.0,SEC B
ID2622,278.52,176.66,14.0,13.0,SEC C
ID2623,76.44,161.0,8.0,20.0,SEC E
ID2624,47.2,5.03,14.0,6.0,SEC B
ID2625,95.68,189.0,13.0,7.0,SEC B
ID2626,55.08,212.57999999999998,16.0,14.0,SEC C
ID2627,64.68,59.75,25.0,17.0,SEC C
ID2628,229.36,196.83,23.0,37.0,SEC B
ID2629,138.32,251.16,14.0,11.0,SEC B
ID2630,157.36,123.0,5.0,7.0,SEC C
ID2631,110.92,197.0,8.0,6.0,SEC C
ID2632,264.04,193.93,23.0,37.0,SEC A
ID2633,96.28,0.0,1.0,6.0,SEC D
ID2634,275.04,189.25,27.0,25.0,SEC C
ID2635,60.52,171.75,8.0,8.0,SEC D
ID2636,166.92,207.0,9.0,9.0,SEC E
ID2637,130.52,229.57999999999998,21.0,19.0,SEC A
ID2638,62.2,174.5,9.0,11.0,SEC C
ID2639,128.76,200.25,14.0,28.0,SEC A
ID2640,77.6,159.32999999999998,15.0,13.0,SEC B
ID2641,49.16,224.0,9.0,3.0,SEC C
ID2642,63.4,0.66,7.0,11.0,SEC D
ID2643,77.52,139.25,6.0,12.0,SEC A
ID2644,93.76,247.0,4.0,8.0,SEC D
ID2645,92.32,199.5,16.0,7.0,SEC C
ID2646,31.4,157.85,13.0,11.0,SEC B
ID2647,74.32,39.0,12.0,7.0,SEC C
ID2648,2.96,9.0,5.0,7.0,SEC D
ID2649,155.48,234.25,9.0,5.0,SEC B
ID2650,177.92,214.251,18.0,14.0,SEC A
ID2651,68.0,172.33,9.0,9.0,SEC D
ID2652,8.36,0.25,1.0,7.0,SEC C
